"","GEOID","City","Unit","Area","PopDensity","HomeOwn","SingleFamily","Edu","HomeValue","Income","White","Wealth","Gini"
"164","5002137685","Killington",314,120968641.448827,5.57995850755705e-06,0.843949044585987,0.881118881118881,0.547619047619048,314200,64231,0.872592592592593,0.931142410015649,0.4924
"165","5002144125","Mendon",466,99056045.6982353,1.09231091587909e-05,0.821888412017167,0.794117647058823,0.532435740514076,274700,76591,0.960258780036969,0.914048059149723,0.4503
"166","5002144800","Middletown Springs",313,57774616.6220481,1.39507632784951e-05,0.817891373801917,0.77292576419214,0.445035460992908,219600,60938,0.965260545905707,0.868852459016393,0.3688
"167","5002147200","Mount Holly",523,128163235.400825,9.37866460877643e-06,0.904397705544933,0.866485013623978,0.392444910807975,205000,67321,1,0.893155258764608,0.3938
"168","5002147425","Mount Tabor",79,113314756.418833,2.01209451624525e-06,0.658227848101266,0.75,0.320261437908497,2e+05,51875,0.881578947368421,0.766519823788546,0.4909
"169","5002154250","Pawlet",549,111196598.931637,1.1106454800468e-05,0.830601092896175,0.715568862275449,0.320815450643777,199300,55114,0.866396761133603,0.782995951417004,0.448
"170","5002155450","Pittsfield",189,52796692.5049278,6.64814372542824e-06,0.804232804232804,0.680412371134021,0.409722222222222,177800,50781,0.968660968660969,0.923076923076923,0.3538
"171","5002155600","Pittsford",1191,112643609.678084,2.49725662027262e-05,0.811922753988245,0.815860215053763,0.281836130306022,173100,53977,0.980447920369712,0.815628375945265,0.3753
"172","5002156875","Poultney",1296,113714200.867656,2.91344438488889e-05,0.719135802469136,0.686781609195402,0.324790307548928,175600,49693,0.942348324781165,0.832871972318339,0.4124
"173","5002157250","Proctor",712,19626122.7731436,8.68230582115665e-05,0.804775280898876,0.678207739307536,0.298775510204082,161700,64778,0.990610328638498,0.946596244131455,0.3645
"174","5002161225","Rutland City",7074,19788218.1569027,0.000778139793987906,0.550183771557817,0.598297638660077,0.283765112262522,153300,48212,0.953825172100273,0.784658355473806,0.4522
"175","5002161300","Rutland Town",1848,49984351.0260875,8.17855972135443e-05,0.713744588744589,0.726847521047708,0.334079283887468,239700,61025,0.948385518590998,0.877690802348337,0.4528
"176","5002165275","Shrewsbury",474,129210077.489372,8.93119191956925e-06,0.881856540084388,0.913690476190476,0.438752783964365,241300,70769,0.951473136915078,0.904679376083189,0.3659
"177","5002171050","Sudbury",230,57288084.3046978,1.00369912343682e-05,0.904347826086957,0.88125,0.331742243436754,247500,76071,0.980869565217391,0.843478260869565,0.4335
"178","5002172925","Tinmouth",255,74162734.6542943,7.87457478101752e-06,0.717647058823529,0.713414634146341,0.258293838862559,216400,55156,1,0.779109589041096,0.4043
"179","5002175925","Wallingford",864,112359281.66148,1.88413450913487e-05,0.821759259259259,0.801754385964912,0.33921568627451,197700,66346,0.987246102975909,0.811525743977326,0.4272
"180","5002177950","Wells",422,59382569.4697301,1.66210389481903e-05,0.850710900473934,0.700680272108844,0.269972451790634,159200,69167,0.981762917933131,0.904761904761905,0.4178
"181","5002180875","West Haven",143,73848447.8755126,4.88838980893062e-06,0.769230769230769,0.872340425531915,0.24,197500,63250,0.980609418282548,0.78393351800554,0.4516
"182","5002182300","West Rutland",1001,46491373.4556706,5.07190866763347e-05,0.788211788211788,0.683087027914614,0.2558001189768,148900,52276,0.976251060220526,0.820610687022901,0.3587
"183","5002303175","Barre City",3983,10275246.3285289,0.000841439681693532,0.467737886015566,0.340688912809473,0.236601957856313,158300,38142,0.963219986120749,0.624352331606218,0.4615
"184","5002303250","Barre Town",3297,79399709.708575,9.74688702062623e-05,0.821656050955414,0.771105308964317,0.325030063562962,192800,71442,0.961493733040444,0.828017185262336,0.3634
"185","5002305650","Berlin",1093,95452037.2217064,2.92607688771765e-05,0.813357731015554,0.598011363636364,0.228372093023256,213000,64191,0.981023988542785,0.837944664031621,0.3833
"186","5002311125","Cabot",639,99350043.755122,1.44942059970231e-05,0.856025039123631,0.578048780487805,0.37292817679558,180900,46031,0.930555555555556,0.753856942496494,0.3927
"187","5002311350","Calais",745,99626920.9492549,1.78265069629584e-05,0.852348993288591,0.728744939271255,0.462730627306273,288800,64028,0.963963963963964,0.849662162162162,0.4283
"188","5002318550","Duxbury",519,111668574.747933,1.03878822006858e-05,0.86897880539499,0.783870967741935,0.473498233215548,259600,70417,0.961206896551724,0.891304347826087,0.4061
"189","5002321925","East Montpelier",1137,82979238.2547729,3.10680123633422e-05,0.84872471416007,0.80794701986755,0.538541666666667,273200,68295,0.953452288595811,0.868502715283165,0.4142
"190","5002325825","Fayston",492,94079166.1255868,1.15222109702053e-05,0.84349593495935,0.866013071895425,0.57919621749409,346800,79211,0.981549815498155,0.923943661971831,0.5109
"191","5002343600","Marshfield",582,112359255.178732,1.26558332710377e-05,0.927835051546392,0.77122641509434,0.415199258572753,207600,74250,0.954992967651195,0.830520393811533,0.4156
"192","5002344500","Middlesex",689,103143934.376411,1.62491377717244e-05,0.950653120464441,0.809734513274336,0.512118842845973,260700,82868,0.945107398568019,0.879330943847073,0.3797
"193","5002346000","Montpelier",3668,26471823.7112153,0.000282451261445664,0.555616139585605,0.567180031864047,0.615707538919013,252600,65078,0.943025277517721,0.849825221833826,0.4422
"194","5002346225","Moretown",788,103753901.39772,1.79559512934222e-05,0.846446700507614,0.783464566929134,0.489751098096633,268000,79375,0.96027911969941,0.88403451995685,0.4097
"195","5002350275","Northfield",1915,112791502.933076,5.44721884204831e-05,0.647519582245431,0.606751824817518,0.319168734491315,181000,67112,0.962239583333333,0.787585296059872,0.3665
"196","5002355825","Plainfield",564,54429329.2262086,2.62726000913388e-05,0.716312056737589,0.572222222222222,0.448380566801619,231500,50000,0.917482517482518,0.737410071942446,0.4477
"197","5002360625","Roxbury",325,108228702.043524,6.80041417944768e-06,0.852307692307692,0.752293577981651,0.298245614035088,197800,63542,0.982336956521739,0.841530054644809,0.3458
"198","5002375325","Waitsfield",817,69533179.286201,2.50240247585703e-05,0.711138310893513,0.838235294117647,0.565445026178011,351900,81898,0.948850574712644,0.93448275862069,0.4415
"199","5002376525","Warren",678,103251943.758841,1.59706436505589e-05,0.808259587020649,0.695175438596491,0.635645302897278,365200,64022,0.964220739842329,0.798665858095816,0.6067
"200","5002376975","Waterbury",2138,128568442.488036,3.99864842453732e-05,0.670252572497661,0.676803394625177,0.48787210584344,311100,77963,0.969072164948454,0.873599370945548,0.4326
"201","5002385525","Woodbury",335,101024296.293817,8.22574400897717e-06,0.850746268656716,0.810185185185185,0.342995169082126,211200,63542,0.985559566787004,0.900120336943442,0.3465
"202","5002386125","Worcester",424,100041938.077937,1.02457031490281e-05,0.818396226415094,0.739864864864865,0.399732620320856,243000,60769,0.959024390243902,0.84267453294002,0.3879
"203","5002501900","Athens",179,33933747.2146883,1.20234289899878e-05,0.720670391061452,0.618181818181818,0.214046822742475,186400,47813,0.982843137254902,0.610294117647059,0.4298
"204","5002507900","Brattleboro",5478,83779135.8493836,0.000137552146881983,0.477911646586345,0.49182658137882,0.425988023952096,214000,38176,0.929711905588337,0.693484521238301,0.4891
"205","5002509475","Brookline",228,33330206.7356504,1.66215590678421e-05,0.87280701754386,0.844827586206897,0.278195488721804,206900,58542,0.983754512635379,0.740072202166065,0.4225
"206","5002517875","Dover",531,91207343.3450884,1.12600582621323e-05,0.740112994350282,0.672354948805461,0.443734015345269,276900,51806,0.950340798442064,0.766309639727361,0.4306
"207","5002518325","Dummerston",827,79700186.9156111,2.37138716123864e-05,0.816203143893591,0.76320939334638,0.450942170240416,268000,68594,0.979365079365079,0.863492063492064,0.4275
"208","5002528900","Grafton",294,99184147.524271,6.57363113233848e-06,0.857142857142857,0.789473684210526,0.268571428571429,254900,55469,0.969325153374233,0.832822085889571,0.4458
"209","5002530925","Guilford",933,103384408.245192,1.85134299502943e-05,0.838156484458735,0.773946360153257,0.403508771929825,252300,68359,0.946185997910136,0.819226750261233,0.4324
"210","5002531150","Halifax",286,103191234.366891,6.24084016390667e-06,0.91958041958042,0.807106598984772,0.369942196531792,194200,59063,0.995341614906832,0.816770186335404,0.4368
"211","5002536175","Jamaica",353,127887724.208758,6.02090626574205e-06,0.852691218130312,0.702702702702703,0.365448504983389,236400,65139,0.951948051948052,0.808764940239044,0.42
"212","5002540225","Londonderry",748,92885461.8664418,1.78284089536114e-05,0.731283422459893,0.793406593406593,0.335094339622642,232500,57500,0.964371980676328,0.867753623188406,0.4661
"213","5002543375","Marlboro",380,105266661.079315,1.18841044939899e-05,0.936842105263158,0.825892857142857,0.557124518613607,272100,69531,0.928856914468425,0.807551766138855,0.5406
"214","5002548400","Newfane",776,104970975.172779,1.61092149255227e-05,0.836340206185567,0.773019271948608,0.450800915331808,241500,55093,0.976936723832052,0.807464454976303,0.3911
"215","5002557700","Putney",1012,69415596.5273073,3.88961578531973e-05,0.700592885375494,0.782435129740519,0.422081656124209,225500,51818,0.94037037037037,0.78000912825194,0.4345
"216","5002560250","Rockingham",2175,109526460.659584,4.59341055093224e-05,0.55448275862069,0.558566433566434,0.253920220082531,152900,43668,0.95487974557742,0.677003624647604,0.4416
"217","5002570750","Stratton",87,121224270.496299,1.50959869051625e-06,0.781609195402299,0.796296296296296,0.482758620689655,335700,88036,1,0.918032786885246,0.3991
"218","5002573300","Townshend",463,110299643.329109,9.28380155269058e-06,0.760259179265659,0.870967741935484,0.43030303030303,211700,56181,0.9326171875,0.854692230070636,0.4793
"219","5002574800","Vernon",852,51809711.0352186,4.51459765604564e-05,0.752347417840376,0.735915492957746,0.291591046581972,221800,66905,0.955964087216759,0.868165784832452,0.4333
"220","5002576225","Wardsboro",341,75562706.6574948,1.029608433068e-05,0.821114369501466,0.716738197424893,0.34584013050571,209700,53958,0.942159383033419,0.83547557840617,0.4508
"221","5002581400","Westminster",1315,119219135.096727,2.52392369526812e-05,0.839543726235741,0.670411985018727,0.375215146299484,167700,59556,0.919242273180459,0.789895470383275,0.4674
"222","5002583950","Whitingham",651,100323582.650147,1.5619458143401e-05,0.829493087557604,0.701075268817204,0.337423312883436,196800,63015,0.94639438417358,0.840459476707084,0.4054
"223","5002584700","Wilmington",860,107725900.515674,1.68483158767926e-05,0.615116279069767,0.61431870669746,0.366379310344828,248600,50132,0.972451790633609,0.826997245179063,0.47
"224","5002584850","Windham",174,67462958.2981496,5.86988786127486e-06,0.85632183908046,0.770491803278688,0.401253918495298,245000,63000,0.987373737373737,0.813131313131313,0.3943
"225","5002701300","Andover",196,74374313.5478994,6.83031514197212e-06,0.790816326530612,0.855263157894737,0.408108108108108,291700,63750,1,0.799212598425197,0.399
"226","5002702575","Baltimore",122,12059100.5324022,2.72823001281061e-05,0.885245901639344,0.655555555555556,0.157657657657658,177100,59583,0.993920972644377,0.665625,0.4148
"227","5002702725","Barnard",358,126413452.430365,6.67650462647491e-06,0.888268156424581,0.762264150943396,0.416260162601626,360800,80833,0.981042654028436,0.894549763033175,0.4356
"228","5002705800","Bethel",805,116822837.080055,1.80700970183886e-05,0.727950310559006,0.602880658436214,0.302945301542777,199200,59375,0.954523922311701,0.783126787416587,0.4237
"229","5002708275","Bridgewater",486,127946625.287576,7.79231181564281e-06,0.744855967078189,0.686274509803922,0.292067307692308,228700,56563,0.985957873620863,0.816449348044132,0.4306
"230","5002712250","Cavendish",525,102600923.107965,1.29530998332396e-05,0.805714285714286,0.713846153846154,0.317248459958932,202300,53173,0.989465763732129,0.778028592927013,0.4765
"231","5002713675","Chester",1297,144592704.567723,2.10729857298773e-05,0.758673862760216,0.783632286995516,0.329216354344123,221900,57250,0.960945191992123,0.805802835476426,0.4658
"232","5002732275","Hartford",4643,118646298.022234,8.12751865059706e-05,0.705793667887142,0.68417018014565,0.480307526301592,238000,64493,0.925541843824536,0.850109982193359,0.4465
"233","5002732425","Hartland",1537,116948805.074072,2.96368996485662e-05,0.83409238776838,0.819639278557114,0.325338491295938,218700,66085,0.931044431621466,0.860934795152914,0.4323
"234","5002741275","Ludlow",854,92292744.6334945,1.98065406685997e-05,0.711943793911007,0.611713665943601,0.289164941338854,235900,52250,0.946936542669584,0.745915492957747,0.4611
"235","5002752900","Norwich",1290,115515348.093861,2.89052498659045e-05,0.734108527131783,0.841163310961969,0.842918454935622,454500,121563,0.95507637017071,0.919191919191919,0.457
"236","5002756050","Plymouth",259,125717825.883559,4.26351630115245e-06,0.845559845559846,0.890243902439024,0.448123620309051,294500,59034,1,0.872659176029963,0.4963
"237","5002756350","Pomfret",392,102047695.489693,9.13298429256672e-06,0.872448979591837,0.888086642599278,0.609550561797753,355200,85962,0.963519313304721,0.935939196525516,0.3717
"238","5002758375","Reading",215,107606300.017157,4.29342891565213e-06,0.874418604651163,0.591240875912409,0.332409972299169,246600,52917,1,0.719565217391304,0.4475
"239","5002760100","Rochester",527,148807772.198335,7.15688424244763e-06,0.836812144212524,0.776785714285714,0.365168539325843,189500,50089,0.991549295774648,0.803755868544601,0.4407
"240","5002760850","Royalton",1212,106084152.018633,2.67994789598793e-05,0.592409240924092,0.618834080717489,0.329075114971896,175800,56371,0.996130847696096,0.77820874471086,0.3586
"241","5002763775","Sharon",599,103903537.975642,1.38301354121058e-05,0.722871452420701,0.716049382716049,0.373161764705882,239000,61285,0.956854558107168,0.763268156424581,0.5041
"242","5002769550","Springfield",4050,127932403.316232,7.02636686796258e-05,0.672839506172839,0.744578313253012,0.186566081531989,145400,48134,0.943152742240516,0.752121846296942,0.4232
"243","5002770375","Stockbridge",316,119089622.705964,5.63441200629816e-06,0.892405063291139,0.705263157894737,0.335260115606936,210800,66429,0.998509687034277,0.891729323308271,0.4504
"244","5002777500","Weathersfield",1095,114228984.584359,2.40919588842849e-05,0.962557077625571,0.730816077953715,0.266765285996055,218500,70781,0.968023255813954,0.860764144011756,0.3741
"245","5002782000","Weston",267,90891375.6657314,6.73331210488809e-06,0.872659176029963,0.854748603351955,0.545073375262054,362800,76953,0.92483660130719,0.880718954248366,0.5177
"246","5002783050","West Windsor",485,64100286.6394785,1.88298689955721e-05,0.861855670103093,0.906451612903226,0.647126436781609,277900,81477,0.987572493786247,0.942452043369475,0.3752
"247","5002784925","Windsor",1453,51095753.4612093,6.63851645239976e-05,0.59532002752925,0.58252427184466,0.25746855345912,180100,49063,0.969044811320755,0.836105976586568,0.4677
"248","5002785975","Woodstock",1315,115480832.670154,2.54241325777936e-05,0.729277566539924,0.71524064171123,0.590344827586207,429400,73380,0.979223433242507,0.864714086471409,0.4282
